price,amenities_count,ciudad,idx_original,kmeans_cluster,jer_cluster,dbscan_cluster,amenities,number_of_reviews_ltm,host_listings_count,estimated_occupancy_l365d,estimated_revenue_l365d
110.0,33,Madrid,48242,0,0,0,"[""Wine glasses"", ""Dining table"", ""Paid folding or convertible high chair - available upon request"", ""Oven"", ""Other induction stove"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Drying rack for clothing"", ""Cooking basics"", ""Private patio or balcony"", ""Iron"", ""Hot water"", ""Microwave"", ""Wifi"", ""Laundromat nearby"", ""Cleaning products"", ""Essentials"", ""Clothing storage"", ""Free washer \u2013 In unit"", ""Paid crib - available upon request"", ""Freezer"", ""Refrigerator"", ""TV"", ""Housekeeping - available at extra cost"", ""Shower gel"", ""Air conditioning"", ""Coffee maker: Nespresso"", ""Bed linens"", ""Heating"", ""Baking sheet"", ""Toaster"", ""Dishes and silverware""]",1,1.0,6,660.0
177.0,38,Madrid,38361,0,0,0,"[""Wine glasses"", ""Dining table"", ""Hair dryer"", ""Room-darkening shades"", ""Hot water kettle"", ""Kitchen"", ""Drying rack for clothing"", ""Coffee maker: Nespresso, pour-over coffee"", ""Cooking basics"", ""Body soap"", ""Private patio or balcony"", ""Iron"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Keypad"", ""Wifi"", ""AC - split type ductless system"", ""Essentials"", ""Free washer \u2013 In unit"", ""Crib"", ""Elevator"", ""Free dryer \u2013 In unit"", ""Shampoo"", ""Refrigerator"", ""Freezer"", ""Stove"", ""City skyline view"", ""TV"", ""Shower gel"", ""Clothing storage: closet"", ""Bed linens"", ""Heating"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware""]",62,1.0,255,45135.0
149.0,8,Madrid,52371,2,0,0,"[""Washer"", ""TV"", ""Cooking basics"", ""Air conditioning"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""Fire extinguisher""]",15,25.0,90,13410.0
156.0,12,Madrid,40114,2,0,0,"[""TV"", ""Exterior security cameras on property"", ""Hair dryer"", ""Air conditioning"", ""Essentials"", ""Iron"", ""Heating"", ""Pets allowed"", ""Elevator"", ""Shampoo"", ""Wifi"", ""Smoke alarm""]",1,7.0,6,936.0
23.0,20,Madrid,38300,2,0,0,"[""Coffee maker"", ""Host greets you"", ""Kitchen"", ""32 inch HDTV"", ""Cooking basics"", ""Private living room"", ""Iron"", ""Hot water"", ""Lock on bedroom door"", ""Wifi"", ""AC - split type ductless system"", ""Essentials"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Bed linens"", ""Heating"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",2,4.0,100,2300.0
99.0,31,Madrid,36245,0,0,0,"[""Dining table"", ""Coffee maker"", ""55 inch HDTV"", ""Host greets you"", ""Paid washer \u2013 In building"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Long term stays allowed"", ""Cooking basics"", ""Body soap"", ""Exterior security cameras on property"", ""Ethernet connection"", ""Iron"", ""Hot water"", ""Microwave"", ""Fast wifi \u2013 500 Mbps"", ""AC - split type ductless system"", ""Essentials"", ""Clothing storage"", ""Elevator"", ""Freezer"", ""Refrigerator"", ""Smoke alarm"", ""Free parking on premises"", ""Pets allowed"", ""Shower gel"", ""Bed linens"", ""Heating"", ""Park view"", ""Dishes and silverware""]",4,18.0,24,2376.0
97.0,16,Madrid,38408,2,0,0,"[""Washer"", ""TV"", ""Cooking basics"", ""Hair dryer"", ""Coffee maker"", ""Air conditioning"", ""Essentials"", ""Refrigerator"", ""Host greets you"", ""Iron"", ""Heating"", ""Hot water"", ""Microwave"", ""Kitchen"", ""Wifi"", ""Dishes and silverware""]",20,11.0,255,24735.0
123.0,9,Madrid,48338,2,0,0,"[""BBQ grill"", ""Washer"", ""TV"", ""Air conditioning"", ""Outdoor dining area"", ""Hot water"", ""Hot tub"", ""Kitchen"", ""Wifi""]",0,265.0,0,0.0
111.0,29,Madrid,53384,2,0,0,"[""Bidet"", ""Wine glasses"", ""Washer"", ""Dining table"", ""Hair dryer"", ""Coffee maker"", ""Kitchen"", ""Dishwasher"", ""Cooking basics"", ""Body soap"", ""Iron"", ""Hot water"", ""Microwave"", ""Cleaning products"", ""Rice maker"", ""Essentials"", ""Clothing storage"", ""Coffee"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""TV"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Toaster"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",1,1.0,6,666.0
72.0,30,Madrid,50668,2,0,0,"[""Wine glasses"", ""Washer"", ""Hair dryer"", ""Room-darkening shades"", ""Heating - split type ductless system"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Coffee maker: espresso machine"", ""Long term stays allowed"", ""Body soap"", ""Iron"", ""Double oven"", ""Hot water"", ""Self check-in"", ""Wifi"", ""Laundromat nearby"", ""Cleaning products"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Private entrance"", ""TV"", ""Air conditioning"", ""Bed linens"", ""Smart lock"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware""]",47,2.0,255,18360.0
180.0,15,Madrid,47701,2,0,0,"[""TV"", ""Hair dryer"", ""Coffee maker"", ""Air conditioning"", ""Essentials"", ""Refrigerator"", ""Patio or balcony"", ""Bed linens"", ""Heating"", ""Toaster"", ""Elevator"", ""Microwave"", ""Freezer"", ""Kitchen"", ""Wifi""]",0,23.0,0,0.0
67.0,28,Madrid,38830,2,0,0,"[""Washer"", ""Hair dryer"", ""Coffee maker"", ""Oven"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Long term stays allowed"", ""Cooking basics"", ""First aid kit"", ""Iron"", ""Hot water"", ""Microwave"", ""Wifi"", ""Essentials"", ""Shampoo"", ""Refrigerator"", ""Smoke alarm"", ""Private entrance"", ""Stove"", ""TV"", ""Air conditioning"", ""Heating"", ""Baking sheet"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware""]",0,2.0,0,0.0
113.0,58,Madrid,50737,0,0,0,"[""Wine glasses"", ""Washer"", ""Dining table"", ""Hair dryer"", ""Coffee maker"", ""Room-darkening shades"", ""Lockbox"", ""Cleaning available during stay"", ""Oven"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Paid parking off premises"", ""Cooking basics"", ""Body soap"", ""Conditioner"", ""First aid kit"", ""Iron"", ""Self check-in"", ""Hot water"", ""Window guards"", ""Children\u2019s books and toys"", ""Microwave"", ""Wifi"", ""Blender"", ""Laundromat nearby"", ""Cleaning products"", ""Outlet covers"", ""Essentials"", ""Clothing storage"", ""Coffee"", ""Crib"", ""Books and reading material"", ""Elevator"", ""Table corner guards"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Smoke alarm"", ""Pets allowed"", ""Children\u2019s dinnerware"", ""Stove"", ""TV"", ""Sound system"", ""Shower gel"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Baking sheet"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",33,8.0,198,22374.0
126.0,9,Madrid,47940,2,0,0,"[""TV"", ""Pool"", ""Air conditioning"", ""First aid kit"", ""Dedicated workspace"", ""Pets allowed"", ""Kitchen"", ""Wifi"", ""Free parking on premises""]",1,2.0,6,756.0
119.0,68,Madrid,39678,0,0,0,"[""Booster seat high chair - available upon request"", ""Wine glasses"", ""Dining table"", ""Paid parking garage on premises \u2013 1 space"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib"", ""Portable fans"", ""Cleaning available during stay"", ""Board games"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Kitchen"", ""Fire extinguisher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Conditioner"", ""Body soap"", ""Mini fridge"", ""Ethernet connection"", ""First aid kit"", ""Iron"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Baby bath - available upon request"", ""Fast wifi \u2013 128 Mbps"", ""Blender"", ""AC - split type ductless system"", ""Laundromat nearby"", ""Paid parking lot off premises"", ""Cleaning products"", ""Essentials"", ""Clothing storage"", ""Coffee"", ""Free washer \u2013 In unit"", ""Books and reading material"", ""Paid crib - available upon request"", ""Elevator"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Central heating"", ""Private entrance"", ""City skyline view"", ""Outdoor shower"", ""Shower gel"", ""Paid dryer \u2013 In building"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Coffee maker: Nespresso"", ""Bed linens"", ""Baking sheet"", ""Smart lock"", ""Toaster"", ""Dedicated workspace"", ""Babysitter recommendations"", ""32 inch HDTV with standard cable"", ""Pocket wifi"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",14,16.0,255,30345.0
147.0,12,Madrid,52394,2,0,0,"[""Washer"", ""TV"", ""Hair dryer"", ""Air conditioning"", ""Keypad"", ""Crib"", ""Iron"", ""Self check-in"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Kitchen"", ""Wifi""]",10,69.0,60,8820.0
304.0,38,Madrid,42199,1,0,0,"[""Washer"", ""Dining table"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Room-darkening shades"", ""Dishes and silverware"", ""Oven"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Safe"", ""Body soap"", ""Cooking basics"", ""Iron"", ""Outdoor dining area"", ""Hot water"", ""Wifi"", ""Ping pong table"", ""Cleaning products"", ""Essentials"", ""Clothing storage"", ""Coffee"", ""Crib"", ""Patio or balcony"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Stove"", ""TV"", ""Shower gel"", ""Air conditioning"", ""Coffee maker: Nespresso"", ""Bed linens"", ""Heating"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Dryer""]",3,6.0,18,5472.0
141.0,57,Madrid,49234,0,0,0,"[""Wine glasses"", ""Washer"", ""Dining table"", ""Hair dryer"", ""Coffee maker"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib"", ""Portable fans"", ""Oven"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Safe"", ""Conditioner"", ""Body soap"", ""Cooking basics"", ""Mini fridge"", ""Backyard - Not fully fenced"", ""Iron"", ""EV charger"", ""High chair"", ""Hot water"", ""Window guards"", ""Microwave"", ""Wifi"", ""Outdoor furniture"", ""Laundromat nearby"", ""Cleaning products"", ""Essentials"", ""Clothing storage"", ""Coffee"", ""Crib"", ""Outdoor playground"", ""Patio or balcony"", ""Elevator"", ""Shampoo"", ""Bathtub"", ""Refrigerator"", ""Freezer"", ""Children\u2019s dinnerware"", ""Stove"", ""Private entrance"", ""TV"", ""Shower gel"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Baking sheet"", ""Toaster"", ""Dedicated workspace"", ""Babysitter recommendations"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",4,383.0,24,3384.0
25.0,8,Madrid,54380,2,0,0,"[""Washer"", ""TV"", ""Air conditioning"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Kitchen"", ""Wifi"", ""Smoke alarm""]",0,215.0,0,0.0
97.0,31,Madrid,43683,0,0,0,"[""Hair dryer"", ""Coffee maker"", ""Room-darkening shades"", ""Portable fans"", ""Carbon monoxide alarm"", ""Other induction stove"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Body soap"", ""Hot water"", ""Microwave"", ""Wifi"", ""Laundromat nearby"", ""Paid parking lot off premises"", ""Cleaning products"", ""Single level home"", ""Essentials"", ""Clothing storage"", ""Elevator"", ""Shampoo"", ""Refrigerator"", ""Smoke alarm"", ""Central heating"", ""City skyline view"", ""Shower gel"", ""Bed linens"", ""Dishes and silverware""]",38,1.0,228,22116.0
83.0,32,Madrid,42332,0,0,0,"[""Dining table"", ""Hair dryer"", ""Oven"", ""Hot water kettle"", ""Portable heater"", ""Kitchen"", ""Drying rack for clothing"", ""Cooking basics"", ""Body soap"", ""Free street parking"", ""Iron"", ""Hot water"", ""Microwave"", ""Wifi"", ""Coffee maker: drip coffee maker"", ""Cleaning products"", ""Essentials"", ""Electric stove"", ""Central air conditioning"", ""Free washer \u2013 In unit"", ""Elevator"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""TV"", ""Shower gel"", ""Clothing storage: closet"", ""Bed linens"", ""Baking sheet"", ""Toaster"", ""Hangers"", ""Dishes and silverware""]",32,2.0,192,15936.0
196.0,29,Madrid,37778,2,0,0,"[""Washer"", ""Hair dryer"", ""Coffee maker"", ""Oven"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Cooking basics"", ""Iron"", ""High chair"", ""Hot water"", ""Microwave"", ""TV with standard cable"", ""Wifi"", ""Essentials"", ""Patio or balcony"", ""Crib"", ""Elevator"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Private entrance"", ""Stove"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Toaster"", ""Dryer"", ""Dishes and silverware""]",8,10.0,48,9408.0
77.0,32,Madrid,48004,0,0,0,"[""Bidet"", ""Wine glasses"", ""Washer"", ""Dining table"", ""Hair dryer"", ""Coffee maker"", ""Hot water kettle"", ""Private backyard"", ""Kitchen"", ""Dishwasher"", ""Cooking basics"", ""Body soap"", ""Private patio or balcony"", ""Free street parking"", ""Iron"", ""Outdoor dining area"", ""Hot water"", ""Microwave"", ""Wifi"", ""Blender"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Private entrance"", ""TV"", ""Dryer"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Toaster"", ""Hangers"", ""Dishes and silverware""]",23,26.0,138,10626.0
113.0,5,Madrid,53683,2,0,0,"[""Washer"", ""TV"", ""Paid parking on premises"", ""Kitchen"", ""Wifi""]",0,1.0,0,0.0
147.0,29,Madrid,49021,2,0,0,"[""Dining table"", ""Hair dryer"", ""Coffee maker"", ""Hot water kettle"", ""Kitchen"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Iron"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Wifi"", ""Cleaning products"", ""Essentials"", ""Clothing storage"", ""Freezer"", ""Refrigerator"", ""Stove"", ""City skyline view"", ""TV"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Smart lock"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware""]",25,9.0,150,22050.0
54.0,59,Madrid,38454,0,0,0,"[""Wine glasses"", ""Washer"", ""Dining table"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Coffee maker"", ""Room-darkening shades"", ""Dishes and silverware"", ""Portable fans"", ""Lockbox"", ""Oven"", ""Cleaning available during stay"", ""Kitchen"", ""Fire extinguisher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Body soap"", ""Conditioner"", ""Free street parking"", ""Ethernet connection"", ""First aid kit"", ""Iron"", ""Self check-in"", ""Hot water"", ""Children\u2019s books and toys"", ""Microwave"", ""Baby bath"", ""Wifi"", ""Blender"", ""Cleaning products"", ""Rice maker"", ""Single level home"", ""Essentials"", ""Clothing storage"", ""Coffee"", ""Outdoor playground"", ""Patio or balcony"", ""Elevator"", ""Smoking allowed"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Free parking on premises"", ""Pets allowed"", ""Children\u2019s dinnerware"", ""Stove"", ""TV"", ""Trash compactor"", ""Shower gel"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Toaster"", ""Dedicated workspace"", ""Babysitter recommendations"", ""Hangers"", ""Extra pillows and blankets"", ""Dryer""]",2,1.0,12,648.0
21.0,5,Madrid,48839,2,0,0,"[""Washer"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Kitchen"", ""Wifi""]",0,35.0,0,0.0
19.0,21,Madrid,54198,2,0,0,"[""Wine glasses"", ""Washer"", ""Coffee maker"", ""Room-darkening shades"", ""Host greets you"", ""Oven"", ""Kitchen"", ""Cooking basics"", ""Lock on bedroom door"", ""Microwave"", ""Wifi"", ""Clothing storage"", ""Freezer"", ""Refrigerator"", ""Stove"", ""TV"", ""Bed linens"", ""Heating"", ""Toaster"", ""Hangers"", ""Dishes and silverware""]",0,23.0,0,0.0
102.0,28,Madrid,49927,2,0,0,"[""Washer"", ""Hair dryer"", ""Coffee maker"", ""Portable fans"", ""Kitchen"", ""Dishwasher"", ""Drying rack for clothing"", ""Body soap"", ""Free street parking"", ""Ethernet connection"", ""Iron"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Wifi"", ""Essentials"", ""Elevator"", ""Shampoo"", ""Freezer"", ""Refrigerator"", ""Private entrance"", ""TV"", ""Shower gel"", ""Bed linens"", ""Heating"", ""Smart lock"", ""Hangers"", ""Dishes and silverware""]",2,126.0,12,1224.0
96.0,33,Madrid,51455,0,0,0,"[""Bidet"", ""Washer"", ""Dining table"", ""Hair dryer"", ""Coffee maker"", ""Host greets you"", ""Oven"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dishwasher"", ""Fire extinguisher"", ""Paid parking off premises"", ""Cooking basics"", ""Iron"", ""Hot water"", ""Microwave"", ""Wifi"", ""Cleaning products"", ""Essentials"", ""Patio or balcony"", ""Freezer"", ""Bathtub"", ""Refrigerator"", ""Smoke alarm"", ""Stove"", ""TV"", ""Clothing storage: closet"", ""Air conditioning"", ""Bed linens"", ""Heating"", ""Noise decibel monitors on property"", ""Hangers"", ""Dishes and silverware""]",28,5.0,168,16128.0
108.0,35,Madrid,54496,0,0,0,"[""Wine glasses"", ""Washer"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Kitchen"", ""Fire extinguisher"", ""Long term stays allowed"", ""Safe"", ""Cooking basics"", ""Exterior security cameras on property"", ""Iron"", ""Hot water"", ""Window guards"", ""Microwave"", ""Wifi"", ""Paid parking lot off premises"", ""Cleaning products"", ""Free dryer"", ""Elevator"", ""Freezer"", ""Refrigerator"", ""Smoke alarm"", ""Central heating"", ""Coffee maker: Nespresso"", ""Bed linens"", ""Ceiling fan"", ""Dedicated workspace"", ""Toaster"", ""Hangers"", ""Extra pillows and blankets"", ""65 inch HDTV with Netflix, premium cable, Apple TV, Amazon Prime Video"", ""Dishes and silverware""]",1,1.0,62,6696.0
109.0,32,Madrid,41481,0,0,0,"[""Wine glasses"", ""Hair dryer"", ""Room-darkening shades"", ""Hot water kettle"", ""Heating - split type ductless system"", ""Kitchen"", ""Dishwasher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Iron"", ""Self check-in"", ""Hot water"", ""Microwave"", ""Wifi"", ""Blender"", ""AC - split type ductless system"", ""Cleaning products"", ""Essentials"", ""Free washer \u2013 In unit"", ""Free dryer \u2013 In unit"", ""Freezer"", ""Refrigerator"", ""TV"", ""Clothing storage: closet"", ""Coffee maker: Nespresso"", ""Bed linens"", ""Smart lock"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware""]",51,7.0,255,27795.0
103.0,54,Madrid,37570,0,0,0,"[""Wine glasses"", ""Paid street parking off premises"", ""Dining table"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Room-darkening shades"", ""Lockbox"", ""Portable fans"", ""24 inch TV with Amazon Prime Video, Disney+, Netflix"", ""Oven"", ""Hot water kettle"", ""Kitchen"", ""Dishwasher"", ""Long term stays allowed"", ""Drying rack for clothing"", ""Cooking basics"", ""Exterior security cameras on property"", ""Ikea stainless steel induction stove"", ""Acondicionador de intensa hidrataci\u00f3n TRESemm\u00e9 conditioner"", ""Sound system with aux"", ""Iron"", ""Self check-in"", ""Hot water"", ""Radiant heating"", ""Microwave"", ""Wifi"", ""Laundromat nearby"", ""Cleaning products"", ""Champ\u00fa de intensa hidrataci\u00f3n TRESemm\u00e9 shampoo"", ""Gel de ba\u00f1o frutal Deliplus body soap"", ""Essentials"", ""Clothing storage"", ""Coffee maker: pour-over coffee"", ""Free washer \u2013 In unit"", ""Coffee"", ""Books and reading material"", ""Single level home"", ""Elevator"", ""Shared outdoor pool - available seasonally, open specific hours"", ""Freezer"", ""Bathtub"", ""Refrigerator"", ""City skyline view"", ""Shower gel"", ""Air conditioning"", ""Bed linens"", ""Toaster"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""Dishes and silverware""]",45,25.0,255,26265.0
